CustomerID,Recency,Frequency,Monetary,Cluster
14177.0,86,13,823.51,3
14178.0,9,7,539.49,3
14179.0,41,2,448.58,3
14180.0,11,33,2967.18,1
14181.0,411,2,141.15,0
14182.0,444,4,246.59,0
14183.0,411,2,180.77,0
14184.0,67,1,130.04,3
14185.0,331,1,179.2,0
14186.0,427,5,153.06,0
14187.0,474,1,38.4,0
14188.0,31,6,128.38,3
14189.0,2,16,757.13,3
14190.0,666,1,39.95,0
14191.0,2,15,533.96,3
14192.0,388,1,23.44,0
14193.0,68,3,170.96,3
14194.0,5,36,3086.52,1
14195.0,202,6,55.4,3
14196.0,107,1,19.59,3
14197.0,411,1,93.5,0
14198.0,18,9,479.86,3
14199.0,218,4,88.9,3
14200.0,617,1,83.25,0
14201.0,60,10,154.1,3
14202.0,381,3,245.17999999999998,0
14203.0,397,1,86.34,0
14204.0,2,4,599.16,3
14205.0,17,9,464.66,3
14206.0,239,3,160.60999999999999,3
14207.0,688,1,8.9,0
14208.0,95,2,94.89,3
14209.0,11,15,1191.6,3
14210.0,106,16,1103.95,3
14211.0,53,18,654.79,3
14212.0,90,2,32.54,3
14213.0,405,1,24.45,0
14214.0,31,5,156.83,3
14215.0,12,9,526.17,3
14216.0,3,5,364.18,3
14217.0,2,23,958.92,3
14218.0,43,1,17.28,3
14219.0,4,3,167.29,3
14220.0,247,4,148.07,3
14221.0,42,17,1155.56,3
14222.0,177,1,69.98,3
14223.0,92,3,233.99,3
14224.0,110,9,955.18,3
14225.0,435,4,245.04,0
14226.0,29,6,266.57,3
14227.0,26,15,982.65,3
14228.0,438,3,180.47,0
14229.0,52,7,283.08,3
14230.0,436,3,181.48,0
14231.0,184,4,222.41,3
14232.0,43,5,209.74,3
14233.0,49,7,227.17000000000002,3
14234.0,22,4,231.64,3
14235.0,75,9,316.98,3
14236.0,81,5,128.84,3
14237.0,373,2,115.98,0
14238.0,326,3,42.94,0
14239.0,43,21,778.89,3
14240.0,30,3,194.27,3
14241.0,184,2,22.05,3
14242.0,235,2,59.53,3
14243.0,9,17,1342.11,3
14244.0,661,1,19.96,0
14245.0,220,2,337.93,3
14246.0,111,3,223.01,3
14247.0,278,5,436.68,0
14248.0,318,3,119.29,0
14249.0,411,12,1098.481,0
14250.0,7,3,276.08,3
14251.0,2,5,161.4,3
14252.0,381,1,126.33,0
14253.0,493,2,70.75,0
14254.0,433,1,56.99,0
14255.0,546,1,1000.63,0
14256.0,260,5,541.54,3
14257.0,64,9,569.42,3
14258.0,9,25,1198.84,3
14259.0,142,1,14.15,3
14260.0,471,3,156.10999999999999,0
14261.0,51,2,263.33,3
14262.0,8,8,298.97,3
14263.0,423,1,37.74,0
14264.0,155,6,448.37,3
14265.0,109,4,377.19,3
14266.0,428,1,1.69,0
14267.0,163,3,241.51,3
14268.0,471,1,65.25,0
14269.0,439,1,78.97,0
14270.0,332,1,132.55,0
14271.0,226,2,91.94,3
14272.0,74,4,148.22,3
14273.0,51,4,72.06,3
14274.0,686,1,25.0,0
14275.0,396,6,44.74,0
14276.0,99,7,255.26,3
14277.0,15,9,1459.5,3
14278.0,410,1,33.97,0
14279.0,521,2,13.59,0
14280.0,197,1,37.87,3
14281.0,408,1,47.0,0
14282.0,3,25,376.1,3
14283.0,463,4,79.15,0
14284.0,31,3,276.58,3
14285.0,21,8,278.68,3
14286.0,24,7,712.91,3
14287.0,8,3,17.22,3
14288.0,213,1,48.1,3
14289.0,9,6,251.28,3
14290.0,11,8,569.57,3
14291.0,2,23,1171.98,3
14292.0,8,16,593.44,3
14293.0,3,9,355.54,3
14294.0,407,1,76.97,0
14295.0,40,5,244.05,3
14296.0,421,2,93.14,0
14297.0,18,4,145.2,3
14298.0,8,82,4519.96,1
14299.0,8,27,989.1899999999999,3
14300.0,19,1,4.1499999999999995,3
14301.0,117,4,137.28,3
14302.0,431,3,81.4,0
14303.0,407,2,32.35,0
14304.0,223,3,327.24,3
14305.0,71,3,247.09,3
14306.0,51,6,151.66,3
14307.0,89,10,721.16,3
14308.0,549,2,1147.02,0
14309.0,8,11,482.42,3
14310.0,433,1,51.0,0
14311.0,243,2,132.25,3
14312.0,47,11,721.96,3
14314.0,107,2,10.53,3
14315.0,45,8,486.49,3
14316.0,422,5,26.3,0
14317.0,65,1,74.34,3
14318.0,460,1,14.74,0
14319.0,424,1,49.47,0
14320.0,207,5,296.38,3
14321.0,11,7,301.03000000000003,3
14322.0,429,4,52.95,0
14323.0,115,2,107.87,3
14324.0,410,2,126.21000000000001,0
14325.0,570,1,20.75,0
14326.0,242,3,182.68,3
14327.0,163,6,234.15,3
14328.0,438,1,445.05,0
14329.0,17,15,1763.64,3
14330.0,624,1,33.99,0
14331.0,124,2,84.53999999999999,3
14332.0,23,5,164.23,3
14333.0,68,1,120.95,3
14334.0,17,12,802.22,3
14335.0,16,2,134.59,3
14336.0,17,4,145.36,3
14338.0,161,3,148.29,3
14339.0,243,2,45.95,3
14340.0,219,1,17.6,3
14341.0,45,18,669.47,3
14342.0,21,6,102.75,3
14343.0,421,4,565.68,0
14344.0,127,20,805.23,3
14345.0,39,1,20.94,3
14346.0,121,5,507.53000000000003,3
14347.0,737,1,16.4,0
14348.0,260,1,53.32,0
14349.0,10,1,71.9,3
14350.0,274,3,242.2,0
14351.0,165,1,4.25,3
14352.0,157,4,181.7,3
14353.0,215,3,41.65,3
14354.0,6,2,11.14,3
14355.0,366,3,130.43,0
14356.0,80,2,128.79,3
14357.0,43,1,79.31,3
14358.0,389,2,39.79,0
14359.0,19,3,215.75,3
14360.0,32,4,365.0,3
14361.0,579,1,37.94,0
14362.0,22,1,85.77,3
14363.0,402,2,27.42,0
14364.0,109,8,208.8,3
14365.0,395,2,100.08,0
14366.0,525,1,8.5,0
14367.0,8,16,1649.1,3
14368.0,320,1,49.0,0
14369.0,642,2,76.1,0
14370.0,451,6,290.34,0
14371.0,295,1,15.1,0
14372.0,443,2,159.67,0
14373.0,358,1,46.5,0
14374.0,541,1,58.55,0
14375.0,185,3,567.59,3
14376.0,683,1,70.74,0
14377.0,191,2,100.65,3
14378.0,622,1,33.25,0
14379.0,44,4,423.93,3
14380.0,682,1,48.96,0
14381.0,52,2,184.27,3
14382.0,26,2,505.51,3
14383.0,38,3,196.23,3
14384.0,501,1,5.85,0
14385.0,9,3,22.630000000000003,3
14386.0,297,1,27.200000000000003,0
14387.0,33,3,471.71,3
14388.0,10,16,1063.91,3
14389.0,65,5,178.59,3
14390.0,10,13,1501.27,3
14391.0,577,1,11.3,0
14392.0,432,1,38.0,0
14393.0,218,1,26.950000000000003,3
14394.0,565,1,15.6,0
14395.0,2,20,2250.14,3
14396.0,65,7,686.35,3
14397.0,3,19,180.87,3
14398.0,401,2,207.73000000000002,0
14399.0,394,8,508.18,0
14400.0,149,3,120.47,3
14401.0,4,22,472.78000000000003,3
14402.0,652,1,9.2,0
14403.0,130,6,146.99,3
14404.0,34,13,590.8,3
14405.0,387,1,3.9,0
14406.0,119,1,30.36,3
14407.0,107,6,259.24,3
14408.0,11,11,242.88,3
14409.0,71,9,248.29000000000002,3
14410.0,92,11,966.96,3
14411.0,311,1,114.45,0
14412.0,43,3,147.83,3
14413.0,362,4,584.7,0
14414.0,92,8,212.06,3
14415.0,1,23,3833.94,1
14416.0,22,2,23.36,3
14417.0,388,1,263.59,0
14418.0,4,3,265.44,3
14419.0,11,7,579.79,3
14420.0,99,4,261.86,3
14421.0,57,6,243.98,3
14422.0,1,19,1627.82,3
14423.0,218,3,37.62,3
14424.0,18,1,6.71,3
14425.0,435,3,128.18,0
14426.0,24,17,2001.55,3
14427.0,50,4,420.20000000000005,3
14428.0,7,5,585.09,3
14429.0,404,1,53.27,0
14430.0,512,3,136.95,0
14431.0,303,4,274.26,0
14432.0,10,6,552.72,3
14433.0,466,1,182.2,0
14434.0,22,6,53.42,3
14435.0,502,1,1.67,0
14436.0,99,2,21.37,3
14437.0,366,5,138.65,0
14438.0,306,1,14.35,0
14439.0,320,5,685.44,0
14440.0,8,13,568.65,3
14441.0,1,11,857.21,3
14442.0,205,7,1467.73,3
14443.0,54,5,328.61,3
14444.0,456,1,13.540000000000001,0
14445.0,456,1,86.95,0
14446.0,1,5,566.63,3
14447.0,19,6,275.95,3
14448.0,9,2,54.35,3
14449.0,19,8,875.04,3
14450.0,181,7,224.45000000000002,3
14451.0,60,12,1110.98,3
14452.0,11,4,405.08,3
14453.0,190,1,83.1,3
14454.0,376,5,379.09,0
14455.0,432,4,107.1,0
14456.0,5,9,1677.3700000000001,3
14457.0,311,1,5.0200000000000005,0
14458.0,381,1,61.28,0
14459.0,155,2,409.661,3
14460.0,110,9,51.79,3
14461.0,148,13,2208.32,3
14462.0,66,12,817.37,3
14463.0,98,4,52.26,3
14464.0,568,2,14.75,0
14465.0,247,11,496.91,3
14466.0,29,13,587.57,3
14467.0,18,12,722.91,3
14468.0,734,1,63.47,0
14469.0,416,4,569.16,0
14470.0,12,3,281.52,3
14471.0,591,2,129.21,0
14472.0,104,9,841.22,3
14473.0,74,2,28.75,3
14474.0,46,2,525.61,3
14475.0,72,4,146.96,3
14476.0,257,1,60.05,0
14477.0,20,7,25.52,3
14478.0,382,4,150.29,0
14479.0,254,4,426.12,3
14480.0,11,4,181.59,3
14481.0,165,5,349.9,3
14482.0,18,12,624.01,3
14483.0,282,2,21.67,0
14484.0,50,4,110.85,3
14485.0,39,1,123.15,3
14486.0,512,2,11.7,0
14487.0,27,7,416.51,3
14488.0,68,1,98.04,3
14489.0,207,4,215.86,3
14490.0,406,2,152.87,0
14491.0,175,2,77.22,3
14492.0,430,7,401.8,0
14493.0,7,10,1014.49,3
14494.0,26,3,31.49,3
14495.0,51,3,20.55,3
14496.0,312,7,556.4,0
14497.0,309,2,170.86,0
14498.0,43,10,1116.1200000000001,3
14499.0,26,7,650.37,3
14500.0,88,3,43.5,3
14501.0,184,2,21.75,3
14502.0,20,11,1452.99,3
14503.0,3,6,437.26,3
14504.0,47,4,372.65,3
14505.0,17,19,4722.52,1
14506.0,17,7,1484.76,3
14507.0,24,11,884.0,3
14508.0,22,5,599.2,3
14509.0,534,1,87.75,0
14510.0,376,3,150.7,0
14511.0,11,5,170.12,3
14512.0,188,7,234.73,3
14513.0,101,6,43.11,3
14514.0,61,9,825.54,3
14515.0,18,12,488.38,3
14516.0,516,1,100.1,0
14517.0,33,2,96.0,3
14518.0,64,1,43.19,3
14519.0,684,2,106.49,0
14520.0,2,2,12.83,3
14521.0,491,1,41.050000000000004,0
14522.0,24,8,118.69,3
14523.0,108,1,32.64,3
14524.0,32,13,1181.43,3
14525.0,20,17,1525.04,3
14526.0,389,1,80.78,0
14527.0,3,122,13704.51,1
14528.0,37,1,35.53,3
14529.0,60,3,423.15,3
14530.0,26,16,1736.48,3
14531.0,480,1,71.48,0
14532.0,236,11,1451.81,3
14533.0,25,11,193.4,3
14534.0,3,26,2344.2,1
14535.0,60,9,2334.15,3
14536.0,260,1,90.95,0
14537.0,58,2,91.02,3
14538.0,65,5,399.98,3
14539.0,16,2,66.53,3
14540.0,10,11,988.95,3
14541.0,59,14,470.51,3
14542.0,186,1,27.05,3
14543.0,29,39,1477.88,1
14544.0,24,3,400.28,3
14545.0,674,1,94.94,0
14546.0,5,11,1992.29,3
14547.0,4,8,1028.42,3
14548.0,151,9,337.37,3
14549.0,311,4,417.93,0
14550.0,11,4,239.26,3
14551.0,18,7,249.16,3
14552.0,152,3,314.74,3
14553.0,19,9,764.75,3
14554.0,10,4,547.91,3
14555.0,57,6,449.54,3
14556.0,596,3,540.89,0
14557.0,85,1,25.44,3
14558.0,654,3,119.45,0
14559.0,390,1,2.1,0
14560.0,7,44,870.05,1
14561.0,76,3,137.01,3
14562.0,4,26,1909.57,1
14563.0,510,2,458.26,0
14564.0,435,2,373.89,0
14565.0,96,5,594.49,3
14566.0,111,4,27.36,3
14567.0,57,2,122.49,3
14568.0,435,1,92.12,0
14569.0,1,4,98.00999999999999,3
14570.0,281,3,223.5,0
14571.0,425,1,86.25,0
14572.0,3,11,1594.44,3
14573.0,180,13,1394.6299999999999,3
14574.0,733,1,30.45,0
14575.0,488,1,233.77,0
14576.0,372,1,2.95,0
14577.0,13,7,484.22,3
14578.0,3,1,58.83,3
14579.0,432,1,49.8,0
14580.0,518,1,4.95,0
14581.0,17,2,167.96,3
14582.0,41,1,20.34,3
14583.0,6,8,1043.26,3
14584.0,169,8,595.97,3
14585.0,50,5,205.08,3
14586.0,277,1,13.27,0
14587.0,19,9,894.15,3
14588.0,578,1,44.79,0
14589.0,372,1,23.85,0
14590.0,425,20,773.09,0
14591.0,15,4,479.13,3
14592.0,35,3,323.58,3
14593.0,22,12,1537.78,3
14594.0,7,2,169.26,3
14595.0,20,8,354.73,3
14596.0,627,1,185.53,0
14597.0,11,6,178.99,3
14598.0,44,2,130.17,3
14599.0,390,2,179.49,0
14600.0,306,2,204.92000000000002,0
14601.0,11,1,10.04,3
14602.0,656,1,110.32000000000001,0
14603.0,275,1,3.3,0
14604.0,633,1,46.66,0
14605.0,374,4,365.17,0
14606.0,1,192,17972.54,2
14607.0,16,22,532.91,3
14608.0,4,11,168.88,3
14609.0,72,10,3.4,3
14610.0,396,2,20.1,0
14611.0,444,2,82.3,0
14612.0,415,1,98.4,0
14613.0,680,1,1.06,0
14614.0,386,1,52.56,0
14615.0,394,5,163.61,0
14616.0,243,5,16.12,3
14617.0,403,2,25.77,0
14618.0,9,7,230.01,3
14619.0,246,2,226.87,3
14620.0,206,2,88.98,3
14621.0,1,9,428.94,3
14622.0,185,1,67.46000000000001,3
14623.0,32,10,820.24,3
14624.0,57,6,119.83,3
14625.0,196,11,1049.11,3
14626.0,24,11,689.84,3
14627.0,379,1,75.45,0
14628.0,91,5,303.96,3
14629.0,4,2,564.55,3
14630.0,484,1,107.2,0
14631.0,51,6,242.1,3
14632.0,263,1,20.32,0
14633.0,266,1,108.05,0
14634.0,438,4,228.49,0
14635.0,454,1,58.15,0
14636.0,36,2,85.07000000000001,3
14637.0,677,1,10.12,0
14638.0,51,1,66.55,3
14639.0,52,9,1296.78,3
14640.0,24,10,697.84,3
14641.0,22,1,9.030000000000001,3
14642.0,59,1,6.01,3
14643.0,170,5,171.85,3
14644.0,68,7,304.55,3
14645.0,157,3,164.11,3
14646.0,2,151,9436.08,1
14647.0,201,2,159.97,3
14648.0,416,15,912.12,0
14649.0,5,9,1599.45,3
14650.0,589,1,27.4,0
14651.0,67,9,888.14,3
14652.0,77,1,86.6,3
14653.0,1,12,1380.83,3
14654.0,738,1,35.85,0
14655.0,8,7,297.87,3
14656.0,169,5,621.0,3
14657.0,18,6,552.48,3
14658.0,5,2,162.06,3
14659.0,9,9,743.19,3
14660.0,87,2,70.76,3
14661.0,27,1,15.8,3
14662.0,29,7,601.98,3
14663.0,430,2,152.95,0
14664.0,20,2,194.64,3
14665.0,61,7,505.85,3
14666.0,24,1,25.999999999999996,3
14667.0,11,54,4108.82,1
14668.0,445,1,26.34,0
14669.0,242,7,1029.32,3
14670.0,280,3,326.28,0
14671.0,549,2,176.73,0
14672.0,235,4,299.85,3
14673.0,3,7,338.47,3
14674.0,509,1,37.519999999999996,0
14675.0,16,2,469.02,3
14676.0,31,12,220.03,3
14677.0,593,1,33.18,0
14678.0,579,1,83.48,0
14679.0,382,3,199.68,0
14680.0,25,58,3481.91,1
14681.0,71,6,122.6,3
14682.0,188,6,262.04,3
14683.0,588,1,24.55,0
14684.0,26,6,848.23,3
14685.0,576,8,599.5,0
14686.0,414,5,496.67,0
14687.0,107,3,119.37,3
14688.0,8,28,1057.99,3
14689.0,209,1,28.35,3
14690.0,44,4,315.27,3
14691.0,31,5,260.32,3
14692.0,137,12,469.28000000000003,3
14693.0,265,7,260.65999999999997,3
14694.0,617,1,41.08,0
14695.0,519,3,281.85,0
14696.0,4,8,386.06,3
14697.0,218,2,71.22,3
14698.0,2,5,571.67,3
14699.0,214,4,111.05,3
14700.0,32,5,452.45,3
14701.0,11,15,1843.3700000000001,3
14702.0,1,29,2555.66,1
14703.0,15,1,45.13,3
14704.0,11,11,1041.1200000000001,3
14705.0,199,1,1.79,3
14706.0,619,1,65.69,0
14707.0,436,2,2.9,0
14708.0,3,5,188.02,3
14709.0,15,25,1218.54,3
14710.0,14,13,892.28,3
14711.0,10,11,1668.74,3
14712.0,29,4,113.35000000000001,3
14713.0,9,21,1509.62,3
14714.0,24,4,250.41,3
14715.0,25,8,458.91,3
14716.0,43,3,159.59,3
14717.0,733,1,36.45,0
14718.0,410,1,21.72,0
14719.0,2,5,553.54,3
14720.0,6,3,212.55,3
14721.0,379,1,65.37,0
14722.0,147,3,291.2,3
14723.0,10,11,876.5600000000001,3
14724.0,590,1,105.41,0
14725.0,25,4,248.71,3
14726.0,655,1,33.85,0
14727.0,274,3,110.45,0
14728.0,413,1,48.68,0
14729.0,374,3,269.92,0
14730.0,1,8,1184.02,3
14731.0,47,3,94.6,3
14732.0,8,19,1103.05,3
14733.0,16,15,1236.25,3
14734.0,426,4,306.33,0
14735.0,4,56,1422.61,1
14736.0,485,2,276.22,0
14737.0,4,4,173.83,3
14738.0,43,9,328.88,3
14739.0,4,25,622.25,3
14740.0,197,11,782.37,3
14741.0,12,7,191.33,3
14742.0,435,1,84.8,0
14743.0,593,1,3.9899999999999998,0
14744.0,16,14,471.79,3
14745.0,113,12,287.57,3
14746.0,406,4,13.75,0
14747.0,249,1,104.4,3
14748.0,29,10,299.59,3
14749.0,480,1,30.69,0
14750.0,736,1,84.3,0
14751.0,684,2,18.450000000000003,0
14752.0,44,1,12.52,3
14753.0,87,2,140.41,3
14754.0,45,6,358.92,3
14755.0,10,25,1882.58,1
14756.0,15,3,449.03,3
14757.0,75,1,74.56,3
14758.0,145,7,822.43,3
14759.0,5,3,550.2,3
14760.0,297,1,14.350000000000001,0
14761.0,59,3,66.91,3
14762.0,264,2,56.03,0
14764.0,47,1,8.95,3
14765.0,29,3,116.09,3
14766.0,8,11,892.12,3
14767.0,474,1,94.33,0
14768.0,17,2,19.55,3
14769.0,3,17,3740.43,1
14770.0,232,8,772.87,3
14771.0,621,2,53.839999999999996,0
14772.0,112,1,31.580000000000002,3
14773.0,593,1,50.0,0
14774.0,529,1,67.64999999999999,0
14775.0,58,3,63.11,3
14776.0,51,15,194.52,3
14777.0,404,1,58.01,0
14778.0,127,2,109.95,3
14779.0,281,3,279.8,0
14780.0,55,2,74.7,3
14782.0,320,1,15.100000000000001,0
14783.0,659,1,42.82,0
14784.0,26,3,78.99000000000001,3
14785.0,10,2,2.83,3
14786.0,550,1,7.04,0
14787.0,471,1,34.32,0
14788.0,7,3,161.15,3
14789.0,29,1,12.34,3
14790.0,17,10,257.33,3
14791.0,607,1,65.79,0
14792.0,64,1,6.2,3
14793.0,21,2,102.7,3
14794.0,3,10,630.96,3
14795.0,166,1,44.0,3
14796.0,1,27,3069.78,1
14797.0,507,1,66.73,0
14798.0,53,8,75.83,3
14799.0,51,2,97.71,3
14800.0,48,17,1495.48,3
14801.0,61,1,141.54,3
14802.0,438,2,1502.98,0
14803.0,162,3,127.01,3
14804.0,9,1,50.89,3
14805.0,15,7,602.7,3
14806.0,75,2,38.83,3
14807.0,391,2,122.44,0
14808.0,40,8,806.43,3
14809.0,621,2,69.76,0
14810.0,41,13,704.98,3
14811.0,387,1,79.95,0
14812.0,599,1,72.47,0
14813.0,370,4,442.69,0
14814.0,581,1,76.47,0
14815.0,37,2,87.71000000000001,3
14816.0,197,1,265.9,3
14817.0,200,7,936.31,3
14818.0,74,6,370.45,3
14819.0,64,4,201.51,3
14820.0,21,9,257.93,3
14821.0,367,7,204.59,0
14822.0,485,1,24.1,0
14823.0,180,3,296.43,3
14824.0,10,10,401.34000000000003,3
14825.0,4,24,751.27,3
14826.0,582,2,30.450000000000003,0
14828.0,197,13,190.58,3
14829.0,29,7,213.88,3
14830.0,53,1,67.34,3
14831.0,680,3,260.66,0
14832.0,630,1,322.69,0
14833.0,499,1,14.0,0
14834.0,18,7,354.46,3
14835.0,529,2,3.3,0
14836.0,10,3,16.75,3
14837.0,90,9,341.56,3
14838.0,423,2,214.59,0
14839.0,418,3,172.59,0
14840.0,268,2,63.13,0
14841.0,53,14,947.92,3
14842.0,44,4,772.3100000000001,3
14843.0,437,1,13.899999999999999,0
14844.0,64,10,804.78,3
14845.0,600,1,0.25,0
14846.0,427,1,29.22,0
14847.0,149,3,259.74,3
14848.0,405,1,14.69,0
14849.0,22,43,1716.88,1
14850.0,312,7,378.91,0
14851.0,23,3,90.85000000000001,3
14852.0,58,18,739.03,3
14853.0,24,5,178.59,3
14854.0,78,11,588.71,3
14855.0,119,7,620.98,3
14856.0,36,3,199.82,3
14857.0,60,7,685.001,3
14858.0,506,1,21.45,0
14859.0,13,5,203.71,3
14860.0,19,1,9.93,3
14861.0,52,10,197.49,3
14862.0,26,2,103.42,3
14863.0,29,1,22.23,3
14865.0,7,4,3.45,3
14866.0,11,19,453.25,3
14867.0,186,16,748.24,3
14868.0,3,12,544.72,3
14869.0,9,6,591.24,3
14870.0,262,6,313.75,3
14871.0,3,9,657.55,3
14872.0,484,3,76.68,0
14873.0,210,2,221.49,3
14874.0,535,1,7.180000000000001,0
14875.0,108,3,404.44,3
14876.0,521,2,32.36,0
14877.0,418,2,195.4,0
14878.0,13,25,995.51,3
14879.0,685,1,83.59,0
14880.0,77,3,173.74,3
14881.0,20,1,23.34,3
14882.0,27,14,252.08,3
14883.0,19,6,64.71,3
14884.0,669,1,15.0,0
14885.0,132,3,45.3,3
14886.0,253,1,56.3,3
14887.0,79,1,9.67,3
14888.0,207,1,44.2,3
14889.0,336,1,22.6,0
14890.0,254,3,127.52,3
14891.0,148,4,126.01,3
14892.0,691,1,45.65,0
14893.0,10,3,330.25,3
14894.0,85,3,135.17000000000002,3
14895.0,8,38,4017.54,1
14896.0,205,8,673.0600000000001,3
14897.0,8,8,551.43,3
14898.0,23,14,878.42,3
14899.0,395,1,487.99,0
14900.0,522,1,0.29,0
14901.0,11,12,419.11,3
14902.0,26,3,155.05,3
14903.0,21,5,965.44,3
14904.0,2,4,166.39000000000001,3
14905.0,158,8,187.34,3
14906.0,445,1,68.44,0
14907.0,3,16,971.45,3
14908.0,74,2,46.949999999999996,3
14909.0,437,3,228.97,0
14910.0,3,4,86.53,3
14911.0,1,398,56885.65,2
14912.0,17,6,178.73,3
14913.0,36,8,459.03000000000003,3
14915.0,91,11,336.73,3
14916.0,71,8,269.83,3
14917.0,597,2,64.75,0
14918.0,116,9,559.19,3
14919.0,539,1,41.85,0
14920.0,213,3,342.96,3
14921.0,30,2,154.06,3
14922.0,394,2,199.42000000000002,0
14923.0,51,1,151.60999999999999,3
14924.0,246,3,308.31,3
14926.0,382,2,9.65,0
14927.0,397,1,46.6,0
14928.0,628,1,29.28,0
14929.0,32,2,74.0,3
14930.0,109,6,1312.58,3
14931.0,5,5,498.06,3
14932.0,366,2,249.39,0
14933.0,444,4,11.8,0
14934.0,82,5,667.1,3
14935.0,297,2,44.0,0
14936.0,34,12,2041.03,3
14937.0,57,3,115.6,3
14938.0,562,2,212.87,0
14940.0,418,2,52.55,0
14941.0,579,1,16.4,0
14942.0,402,4,47.44,0
14943.0,663,1,15.920000000000002,0
14944.0,30,19,1015.27,3
14945.0,414,1,17.05,0
14946.0,14,1,14.05,3
14947.0,72,6,277.37,3
14948.0,23,6,176.76,3
14949.0,469,4,77.05,0
14950.0,19,1,98.67,3
14951.0,79,1,37.9,3
14952.0,60,32,1121.59,1
14953.0,25,4,492.43,3
14954.0,12,2,351.15,3
14955.0,733,1,81.42,0
14956.0,421,1,2.12,0
14957.0,253,2,68.09,3
14958.0,147,6,392.82,3
14959.0,64,4,86.14,3
14960.0,8,2,48.7,3
14961.0,11,22,1969.9,3
14962.0,271,4,71.59,0
14963.0,10,12,1063.55,3
14964.0,247,1,44.26,3
14965.0,96,2,193.65,3
14966.0,15,6,350.76,3
14967.0,50,6,97.89,3
14968.0,30,2,281.58,3
14969.0,704,1,42.11,0
14970.0,68,12,536.03,3
14971.0,35,3,477.74,3
14972.0,128,2,94.1,3
14973.0,107,3,680.3100000000001,3
14974.0,37,1,53.31,3
14975.0,57,2,46.97,3
14976.0,57,7,284.79,3
14977.0,726,1,9.84,0
14978.0,72,10,1514.68,3
14979.0,735,1,148.85,0
14980.0,737,1,83.7,0
14981.0,246,2,40.78,3
14982.0,572,1,97.73,0
14983.0,689,1,77.1,0
14984.0,19,6,241.14,3
14985.0,198,2,161.28,3
14986.0,376,2,228.65,0
14987.0,16,8,47.449999999999996,3
14988.0,212,7,514.46,3
14989.0,662,1,55.7,0
14990.0,612,2,98.61,0
14991.0,430,1,85.31,0
14992.0,442,1,50.839999999999996,0
14993.0,564,1,17.14,0
14994.0,382,5,659.65,0
14995.0,39,2,157.53,3
14996.0,481,2,92.88,0
14997.0,46,4,27.25,3
14998.0,170,4,433.26,3
14999.0,593,1,29.12,0
15000.0,48,1,218.26,3
15001.0,394,2,174.45,0
15002.0,116,9,904.84,3
15003.0,473,6,730.79,0
15004.0,147,1,475.62,3
15005.0,16,56,5834.84,1
15006.0,51,2,457.96,3
15007.0,159,1,37.93,3
15008.0,480,2,3.6,0
15009.0,12,3,445.89,3
15010.0,36,1,63.370000000000005,3
15011.0,396,2,41.57,0
15012.0,54,3,507.77,3
15013.0,488,10,545.15,0
15014.0,43,2,58.160000000000004,3
15015.0,501,13,623.21,0
15016.0,173,5,347.16,3
15017.0,34,1,65.25,3
15018.0,39,3,201.73,3
15019.0,267,1,144.74,0
15020.0,379,1,84.46000000000001,0
15021.0,9,12,1666.23,3
15022.0,12,5,404.74,3
15023.0,3,20,3771.85,1
15024.0,10,16,874.68,3
15025.0,33,2,422.15,3
15026.0,80,5,296.32,3
15027.0,31,10,339.6,3
15028.0,8,6,236.27,3
15029.0,620,1,27.22,0
15030.0,72,8,117.78999999999999,3
15031.0,4,14,1120.96,3
15032.0,256,8,192.15,3
15033.0,5,10,1051.67,3
15034.0,16,14,2284.81,3
15035.0,90,1,57.47,3
15036.0,72,3,245.49,3
15037.0,376,2,102.18,0
15038.0,59,9,872.0,3
15039.0,10,93,8750.28,1
15040.0,542,1,7.49,0
15041.0,170,2,186.37,3
15042.0,199,2,30.89,3
15043.0,31,6,171.53,3
15044.0,19,35,4272.91,1
15045.0,152,2,83.03,3
15046.0,9,25,1205.7,3
15047.0,270,1,49.94,0
15048.0,65,4,242.74,3
15049.0,274,1,5.49,0
15050.0,25,5,375.01,3
15051.0,23,9,695.97,3
15052.0,319,1,99.84,0
15053.0,5,3,108.13,3
15054.0,12,2,195.26,3
15055.0,475,3,258.17,0
15056.0,520,1,20.6,0
15057.0,275,5,233.67,0
15058.0,25,16,1020.92,3
15059.0,41,19,1821.54,3
15060.0,8,4,200.29,3
15061.0,4,127,2166.07,1
15062.0,71,8,408.27,3
15063.0,213,1,42.85,3
15064.0,410,4,320.0,0
15065.0,38,5,841.06,3
15066.0,53,1,187.34,3
15067.0,78,5,699.16,3
15068.0,46,4,508.08,3
15069.0,179,1,316.64,3
15070.0,373,3,115.75,0
15071.0,94,4,253.48,3
15072.0,479,1,18.35,0
15073.0,10,8,576.68,3
15074.0,105,3,143.91,3
15075.0,78,1,89.45,3
15076.0,173,3,266.22,3
15077.0,495,2,164.47,0
15078.0,7,53,2067.9,1
15079.0,213,11,577.38,3
15080.0,428,2,74.05,0
15081.0,22,12,473.73,3
15082.0,669,1,13.45,0
15083.0,257,1,33.35,0
15084.0,380,2,184.73999999999998,0
15085.0,730,1,20.91,0
15086.0,565,2,31.740000000000002,0
15087.0,282,1,30.54,0
15088.0,21,2,300.39,3
15089.0,10,6,481.39,3
15090.0,308,1,81.92,0
15091.0,68,3,144.61,3
