CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15171.0,331,1,18.85,0,Low-Value Inactive
15172.0,9,5,229.67000000000002,3,Mid-Value
15173.0,381,7,236.11,0,Low-Value Inactive
15174.0,323,2,83.87,0,Low-Value Inactive
15175.0,72,1,17.03,3,Mid-Value
15176.0,668,1,230.22,0,Low-Value Inactive
15177.0,426,1,98.36,0,Low-Value Inactive
15178.0,260,1,4.05,0,Low-Value Inactive
15179.0,18,13,937.91,3,Mid-Value
15180.0,367,3,112.33,0,Low-Value Inactive
15181.0,66,5,37.75,3,Mid-Value
15182.0,154,11,424.352,3,Mid-Value
15183.0,548,3,143.76,0,Low-Value Inactive
15184.0,29,4,257.35,3,Mid-Value
15185.0,70,1,48.88,3,Mid-Value
15186.0,14,5,173.9,3,Mid-Value
15187.0,2,16,275.9,3,Mid-Value
15188.0,725,1,59.910000000000004,0,Low-Value Inactive
15189.0,1,46,1024.84,1,High-Value Loyal
15190.0,434,1,90.49,0,Low-Value Inactive
15191.0,463,3,116.3,0,Low-Value Inactive
15192.0,120,5,222.62,3,Mid-Value
15193.0,61,1,121.55,3,Mid-Value
15194.0,3,28,1123.8,3,Mid-Value
15195.0,3,1,2.75,3,Mid-Value
15196.0,433,2,102.6,0,Low-Value Inactive
15197.0,11,6,154.28,3,Mid-Value
15198.0,92,5,95.08,3,Mid-Value
15199.0,59,10,219.0,3,Mid-Value
15200.0,495,1,113.9,0,Low-Value Inactive
15201.0,87,7,174.22,3,Mid-Value
15202.0,420,3,6001.49,1,High-Value Loyal
15203.0,26,15,465.95,3,Mid-Value
15204.0,357,1,21.64,0,Low-Value Inactive
15205.0,85,2,136.32999999999998,3,Mid-Value
15206.0,10,4,24.15,3,Mid-Value
15207.0,416,3,39.36,0,Low-Value Inactive
15208.0,1,6,229.18,3,Mid-Value
15209.0,730,1,45.29,0,Low-Value Inactive
15210.0,225,3,317.73,3,Mid-Value
15211.0,60,2,285.78,3,Mid-Value
15212.0,241,2,34.13999999999999,3,Mid-Value
15213.0,319,2,37.29,0,Low-Value Inactive
15214.0,2,8,266.37,3,Mid-Value
15215.0,47,7,541.28,3,Mid-Value
15216.0,88,2,93.81,3,Mid-Value
15217.0,563,1,104.02,0,Low-Value Inactive
15218.0,11,22,1176.76,3,Mid-Value
15219.0,176,2,131.22,3,Mid-Value
15220.0,52,6,299.41,3,Mid-Value
15221.0,366,4,288.4,0,Low-Value Inactive
15222.0,319,11,154.02,0,Low-Value Inactive
15223.0,226,5,139.23,3,Mid-Value
15224.0,358,5,98.23,0,Low-Value Inactive
15225.0,234,1,79.35000000000001,3,Mid-Value
15226.0,311,1,30.74,0,Low-Value Inactive
15227.0,37,9,534.35,3,Mid-Value
15228.0,66,6,750.21,3,Mid-Value
15229.0,586,1,14.450000000000001,0,Low-Value Inactive
15230.0,239,2,40.980000000000004,3,Mid-Value
15231.0,621,1,26.07,0,Low-Value Inactive
15232.0,113,2,31.95,3,Mid-Value
15233.0,401,1,4.95,0,Low-Value Inactive
15234.0,277,1,23.560000000000002,0,Low-Value Inactive
15235.0,218,16,524.02,3,Mid-Value
15236.0,299,1,24.58,0,Low-Value Inactive
15237.0,2,4,249.52,3,Mid-Value
15238.0,29,3,240.38,3,Mid-Value
15239.0,10,2,96.42,3,Mid-Value
15240.0,45,12,618.37,3,Mid-Value
15241.0,67,11,306.86,3,Mid-Value
15242.0,422,1,8.620000000000001,0,Low-Value Inactive
15243.0,74,2,190.19,3,Mid-Value
15244.0,65,3,197.36,3,Mid-Value
15245.0,134,8,276.01,3,Mid-Value
15246.0,238,3,153.25,3,Mid-Value
15247.0,122,3,41.73,3,Mid-Value
15248.0,411,3,327.22,0,Low-Value Inactive
15249.0,32,18,1518.54,3,Mid-Value
15250.0,641,1,3.75,0,Low-Value Inactive
15251.0,9,21,923.02,3,Mid-Value
15252.0,36,5,299.18,3,Mid-Value
15253.0,16,8,250.41,3,Mid-Value
15254.0,127,3,217.63,3,Mid-Value
15255.0,67,9,544.38,3,Mid-Value
15256.0,149,2,18.900000000000002,3,Mid-Value
15257.0,283,2,376.6,0,Low-Value Inactive
15258.0,169,2,191.68,3,Mid-Value
15259.0,513,4,464.96,0,Low-Value Inactive
15260.0,100,25,1270.93,3,Mid-Value
15261.0,135,4,326.21,3,Mid-Value
15262.0,324,3,73.59,0,Low-Value Inactive
15263.0,107,1,35.49,3,Mid-Value
15264.0,64,2,178.06,3,Mid-Value
15265.0,151,4,696.78,3,Mid-Value
15266.0,338,5,260.8,0,Low-Value Inactive
15267.0,22,5,20.189999999999998,3,Mid-Value
15268.0,479,3,84.9,0,Low-Value Inactive
15269.0,24,3,251.03,3,Mid-Value
15270.0,16,21,930.87,3,Mid-Value
15271.0,7,24,1532.7,3,Mid-Value
15272.0,57,6,1241.89,3,Mid-Value
15273.0,600,1,1.06,0,Low-Value Inactive
15274.0,4,2,96.77,3,Mid-Value
15275.0,38,1,133.54,3,Mid-Value
15276.0,66,4,438.45,3,Mid-Value
15277.0,47,2,51.76,3,Mid-Value
15278.0,562,4,36.62,0,Low-Value Inactive
15279.0,355,5,365.77,0,Low-Value Inactive
15280.0,172,3,100.55,3,Mid-Value
15281.0,59,16,1819.6299999999999,3,Mid-Value
15282.0,570,1,35.33,0,Low-Value Inactive
15283.0,390,3,58.04,0,Low-Value Inactive
15284.0,500,1,4.95,0,Low-Value Inactive
15285.0,408,1,5.67,0,Low-Value Inactive
15286.0,50,1,13.350000000000001,3,Mid-Value
15287.0,22,5,80.72,3,Mid-Value
15288.0,43,10,493.43,3,Mid-Value
15289.0,29,5,135.06,3,Mid-Value
15290.0,5,26,813.39,3,Mid-Value
15291.0,26,40,1297.1,1,High-Value Loyal
15292.0,201,1,113.27,3,Mid-Value
15293.0,666,1,29.15,0,Low-Value Inactive
15294.0,411,1,53.7,0,Low-Value Inactive
15295.0,654,1,103.97,0,Low-Value Inactive
15296.0,51,12,1727.76,3,Mid-Value
15297.0,10,3,106.64,3,Mid-Value
15298.0,2,23,968.8,3,Mid-Value
15299.0,67,10,631.92,3,Mid-Value
15300.0,64,1,80.14,3,Mid-Value
15301.0,51,17,1054.77,3,Mid-Value
15302.0,730,1,74.5,0,Low-Value Inactive
15303.0,290,3,317.44,0,Low-Value Inactive
15304.0,61,9,184.5,3,Mid-Value
15305.0,555,1,17.15,0,Low-Value Inactive
15306.0,64,9,430.99,3,Mid-Value
15307.0,96,1,80.95,3,Mid-Value
15308.0,274,1,76.64,0,Low-Value Inactive
15309.0,611,4,170.1,0,Low-Value Inactive
15310.0,479,1,72.55,0,Low-Value Inactive
15311.0,1,208,11526.33,1,High-Value Loyal
15312.0,75,12,449.67,3,Mid-Value
15313.0,110,1,2.08,3,Mid-Value
15314.0,199,3,86.88,3,Mid-Value
15315.0,64,2,32.65,3,Mid-Value
15316.0,327,1,1.65,0,Low-Value Inactive
15317.0,677,1,16.75,0,Low-Value Inactive
15318.0,4,1,19.330000000000002,3,Mid-Value
15319.0,284,1,51.86,0,Low-Value Inactive
15320.0,44,1,110.29,3,Mid-Value
15321.0,71,12,880.49,3,Mid-Value
15322.0,86,2,307.6,3,Mid-Value
15323.0,563,3,116.0,0,Low-Value Inactive
15324.0,701,1,18.47,0,Low-Value Inactive
15325.0,104,8,458.55,3,Mid-Value
15326.0,334,5,334.36,0,Low-Value Inactive
15327.0,53,1,43.97,3,Mid-Value
15328.0,408,1,19.71,0,Low-Value Inactive
15329.0,39,11,656.2,3,Mid-Value
15330.0,32,2,7.29,3,Mid-Value
15331.0,500,3,78.66,0,Low-Value Inactive
15332.0,366,6,394.97,0,Low-Value Inactive
15333.0,208,1,47.42,3,Mid-Value
15334.0,157,3,147.29,3,Mid-Value
15335.0,54,1,97.64,3,Mid-Value
15336.0,402,1,74.4,0,Low-Value Inactive
15337.0,411,1,78.88,0,Low-Value Inactive
15338.0,677,1,143.05,0,Low-Value Inactive
15339.0,66,7,591.7,3,Mid-Value
15340.0,562,1,11.1,0,Low-Value Inactive
15341.0,81,2,64.17,3,Mid-Value
15342.0,130,1,56.839999999999996,3,Mid-Value
15343.0,87,1,134.2,3,Mid-Value
15344.0,1,3,196.54,3,Mid-Value
15345.0,46,1,154.60999999999999,3,Mid-Value
15346.0,333,3,121.32000000000001,0,Low-Value Inactive
15347.0,366,4,104.05,0,Low-Value Inactive
15348.0,72,1,19.02,3,Mid-Value
15349.0,158,2,210.04999999999998,3,Mid-Value
15350.0,373,2,73.15,0,Low-Value Inactive
15351.0,12,10,924.27,3,Mid-Value
15352.0,549,1,99.15,0,Low-Value Inactive
15353.0,255,7,1068.73,3,Mid-Value
15354.0,603,3,284.4,0,Low-Value Inactive
15355.0,29,2,85.60000000000001,3,Mid-Value
15356.0,31,13,1384.01,3,Mid-Value
15358.0,5,42,2107.51,1,High-Value Loyal
15359.0,663,8,20.67,0,Low-Value Inactive
15360.0,40,1,30.57,3,Mid-Value
15361.0,362,4,100.26,0,Low-Value Inactive
15362.0,449,2,144.48,0,Low-Value Inactive
15363.0,373,2,91.79,0,Low-Value Inactive
15364.0,96,2,57.36,3,Mid-Value
15365.0,26,13,710.96,3,Mid-Value
15366.0,75,7,272.21,3,Mid-Value
15367.0,57,11,789.59,3,Mid-Value
15368.0,21,2,39.89,3,Mid-Value
15369.0,492,11,115.53999999999999,0,Low-Value Inactive
15370.0,41,8,519.65,3,Mid-Value
15371.0,662,1,4.95,0,Low-Value Inactive
15372.0,137,8,106.42,3,Mid-Value
15373.0,8,17,942.28,3,Mid-Value
15374.0,129,2,18.41,3,Mid-Value
15375.0,690,1,6.88,0,Low-Value Inactive
15376.0,40,3,335.8,3,Mid-Value
15377.0,383,4,103.05,0,Low-Value Inactive
15378.0,463,2,22.7,0,Low-Value Inactive
15379.0,169,8,688.83,3,Mid-Value
15380.0,9,11,264.87,3,Mid-Value
15381.0,214,5,113.04,3,Mid-Value
15382.0,15,12,1503.18,3,Mid-Value
15384.0,170,4,234.79,3,Mid-Value
15385.0,40,3,47.06,3,Mid-Value
15386.0,186,1,42.98,3,Mid-Value
15387.0,492,1,43.3,0,Low-Value Inactive
15388.0,270,1,20.63,0,Low-Value Inactive
15389.0,172,5,5.84,3,Mid-Value
15390.0,396,2,147.51,0,Low-Value Inactive
15391.0,584,1,77.91,0,Low-Value Inactive
15392.0,5,7,372.34,3,Mid-Value
15393.0,16,5,147.58,3,Mid-Value
15394.0,10,11,808.31,3,Mid-Value
15395.0,326,1,45.8,0,Low-Value Inactive
15396.0,113,2,57.09,3,Mid-Value
15397.0,290,1,29.6,0,Low-Value Inactive
15398.0,16,2,196.72,3,Mid-Value
15399.0,1,3,95.49,3,Mid-Value
15400.0,92,8,79.0,3,Mid-Value
15401.0,452,2,64.8,0,Low-Value Inactive
15402.0,149,6,434.28000000000003,3,Mid-Value
15403.0,492,2,3.3200000000000003,0,Low-Value Inactive
15404.0,376,1,27.509999999999998,0,Low-Value Inactive
15405.0,189,2,130.97,3,Mid-Value
15406.0,31,4,312.59,3,Mid-Value
15407.0,34,4,588.4399999999999,3,Mid-Value
15408.0,264,1,152.19,0,Low-Value Inactive
15409.0,721,1,28.65,0,Low-Value Inactive
15410.0,84,10,590.04,3,Mid-Value
15411.0,26,4,397.36,3,Mid-Value
15412.0,171,1,34.71,3,Mid-Value
15413.0,692,5,86.72,0,Low-Value Inactive
15414.0,10,3,125.25,3,Mid-Value
15415.0,313,1,83.24,0,Low-Value Inactive
15416.0,65,7,738.19,3,Mid-Value
15417.0,85,1,52.46,3,Mid-Value
15418.0,425,2,145.98,0,Low-Value Inactive
15419.0,25,1,10.489999999999998,3,Mid-Value
15420.0,434,6,78.63,0,Low-Value Inactive
15421.0,59,10,837.99,3,Mid-Value
15422.0,323,7,433.78000000000003,0,Low-Value Inactive
15423.0,38,3,73.13,3,Mid-Value
15424.0,254,3,41.47,3,Mid-Value
15425.0,400,4,448.62,0,Low-Value Inactive
15426.0,19,9,1081.26,3,Mid-Value
15427.0,33,3,614.72,3,Mid-Value
15428.0,15,4,208.84,3,Mid-Value
15429.0,27,2,169.57,3,Mid-Value
15430.0,468,2,142.4,0,Low-Value Inactive
15431.0,503,1,4.04,0,Low-Value Inactive
15432.0,23,2,70.93,3,Mid-Value
15433.0,214,2,51.55,3,Mid-Value
15434.0,8,11,434.32,3,Mid-Value
15435.0,22,1,108.32000000000001,3,Mid-Value
15436.0,12,3,650.53,3,Mid-Value
15437.0,262,2,168.95,0,Low-Value Inactive
15438.0,131,1,88.44,3,Mid-Value
15439.0,405,4,155.65,0,Low-Value Inactive
15440.0,55,3,145.0,3,Mid-Value
15441.0,396,3,200.57,0,Low-Value Inactive
15442.0,249,1,9.9,3,Mid-Value
15443.0,2,14,1828.07,3,Mid-Value
15444.0,9,2,606.33,3,Mid-Value
15445.0,264,2,68.95,0,Low-Value Inactive
15446.0,377,3,229.94,0,Low-Value Inactive
15447.0,331,5,113.97,0,Low-Value Inactive
15448.0,313,2,150.76,0,Low-Value Inactive
15449.0,26,3,114.07000000000001,3,Mid-Value
15450.0,30,1,65.18,3,Mid-Value
15451.0,434,2,184.36,0,Low-Value Inactive
15452.0,30,6,484.07,3,Mid-Value
15453.0,2,7,712.8100000000001,3,Mid-Value
15454.0,362,2,117.36,0,Low-Value Inactive
15455.0,598,1,25.5,0,Low-Value Inactive
15456.0,283,10,459.48,3,Mid-Value
15457.0,262,1,109.19,0,Low-Value Inactive
15458.0,25,2,17.27,3,Mid-Value
15459.0,417,2,23.82,0,Low-Value Inactive
15460.0,354,1,161.54,0,Low-Value Inactive
15461.0,461,2,3.79,0,Low-Value Inactive
15462.0,94,4,91.85,3,Mid-Value
15463.0,29,1,12.99,3,Mid-Value
15464.0,338,1,656.91,0,Low-Value Inactive
15465.0,20,32,1349.66,1,High-Value Loyal
15466.0,85,4,583.4,3,Mid-Value
15467.0,9,3,117.43,3,Mid-Value
15468.0,51,3,259.15,3,Mid-Value
15469.0,50,3,226.15,3,Mid-Value
15470.0,576,1,1.26,0,Low-Value Inactive
15471.0,2,3,333.02,3,Mid-Value
15472.0,113,1,173.98,3,Mid-Value
15473.0,14,8,37.3,3,Mid-Value
15474.0,596,1,74.87,0,Low-Value Inactive
15475.0,77,1,52.98,3,Mid-Value
15476.0,380,4,224.85,0,Low-Value Inactive
15477.0,650,1,3.1999999999999997,0,Low-Value Inactive
15478.0,40,3,221.18,3,Mid-Value
15479.0,733,1,45.4,0,Low-Value Inactive
15480.0,116,5,3414.7,3,Mid-Value
15481.0,401,1,65.76,0,Low-Value Inactive
15482.0,16,19,538.52,3,Mid-Value
15483.0,161,10,421.98,3,Mid-Value
15484.0,1,6,520.04,3,Mid-Value
15485.0,30,7,509.06,3,Mid-Value
15486.0,527,1,2.55,0,Low-Value Inactive
15487.0,680,1,34.47,0,Low-Value Inactive
15488.0,93,5,35.44,3,Mid-Value
15489.0,23,8,380.12,3,Mid-Value
15490.0,430,1,81.4,0,Low-Value Inactive
15491.0,95,6,599.89,3,Mid-Value
15492.0,28,2,88.86,3,Mid-Value
15493.0,33,9,2637.84,3,Mid-Value
15494.0,21,5,802.38,3,Mid-Value
15495.0,379,1,39.35,0,Low-Value Inactive
15496.0,631,1,58.089999999999996,0,Low-Value Inactive
15497.0,18,9,454.05,3,Mid-Value
15498.0,3,44,2894.17,1,High-Value Loyal
15499.0,724,1,117.45,0,Low-Value Inactive
15500.0,8,4,310.17,3,Mid-Value
15501.0,405,2,220.39,0,Low-Value Inactive
15502.0,16,14,4645.04,1,High-Value Loyal
15503.0,363,2,241.48,0,Low-Value Inactive
15504.0,81,4,207.68,3,Mid-Value
15505.0,53,5,228.15,3,Mid-Value
15506.0,23,6,517.18,3,Mid-Value
15507.0,172,1,178.2,3,Mid-Value
15508.0,189,6,312.12,3,Mid-Value
15509.0,380,1,111.19,0,Low-Value Inactive
15510.0,331,1,125.0,0,Low-Value Inactive
15511.0,12,5,630.24,3,Mid-Value
15512.0,156,4,93.66,3,Mid-Value
15513.0,33,35,2726.11,1,High-Value Loyal
15514.0,12,18,677.16,3,Mid-Value
15515.0,387,1,20.12,0,Low-Value Inactive
15516.0,45,3,41.68,3,Mid-Value
15517.0,233,1,48.81,3,Mid-Value
15518.0,64,15,1150.26,3,Mid-Value
15519.0,383,2,109.19,0,Low-Value Inactive
15520.0,2,1,31.04,3,Mid-Value
15521.0,40,16,1347.78,3,Mid-Value
15522.0,33,2,53.29,3,Mid-Value
15523.0,84,16,526.67,3,Mid-Value
15524.0,25,2,192.2,3,Mid-Value
15525.0,2,4,437.69,3,Mid-Value
15526.0,33,2,21.979999999999997,3,Mid-Value
15527.0,19,23,1206.23,3,Mid-Value
15528.0,254,1,67.8,3,Mid-Value
15529.0,23,12,1366.08,3,Mid-Value
15530.0,22,5,372.85,3,Mid-Value
15531.0,8,2,664.76,3,Mid-Value
15532.0,25,10,2292.05,3,Mid-Value
15533.0,19,3,335.48,3,Mid-Value
15534.0,726,1,29.9,0,Low-Value Inactive
15535.0,173,6,590.98,3,Mid-Value
15536.0,409,1,23.79,0,Low-Value Inactive
15537.0,163,1,92.69,3,Mid-Value
15538.0,538,6,104.39999999999999,0,Low-Value Inactive
15539.0,7,1,55.09,3,Mid-Value
15540.0,11,2,48.15,3,Mid-Value
15541.0,114,1,60.730000000000004,3,Mid-Value
15542.0,512,3,610.21,0,Low-Value Inactive
15543.0,288,2,121.85,0,Low-Value Inactive
15544.0,9,20,828.52,3,Mid-Value
15545.0,54,2,214.3,3,Mid-Value
15546.0,607,2,65.4,0,Low-Value Inactive
15547.0,7,26,3623.9900000000002,1,High-Value Loyal
15548.0,596,1,74.64,0,Low-Value Inactive
15549.0,77,8,559.05,3,Mid-Value
15550.0,4,12,645.67,3,Mid-Value
15551.0,37,7,450.37,3,Mid-Value
15552.0,217,2,66.43,3,Mid-Value
15553.0,60,1,130.83,3,Mid-Value
15554.0,278,1,67.35,0,Low-Value Inactive
15555.0,12,36,3173.1,1,High-Value Loyal
15556.0,24,1,55.489999999999995,3,Mid-Value
15557.0,29,1,70.4,3,Mid-Value
15558.0,639,1,105.00999999999999,0,Low-Value Inactive
15559.0,568,1,230.6,0,Low-Value Inactive
15560.0,398,2,26.44,0,Low-Value Inactive
15561.0,12,8,286.18,3,Mid-Value
15562.0,352,3,72.08,0,Low-Value Inactive
15563.0,22,7,488.78,3,Mid-Value
15564.0,463,2,8.870000000000001,0,Low-Value Inactive
15565.0,50,2,36.53,3,Mid-Value
15566.0,393,2,25.73,0,Low-Value Inactive
15567.0,19,1,22.65,3,Mid-Value
15568.0,3,3,135.49,3,Mid-Value
15569.0,104,10,339.55,3,Mid-Value
15570.0,7,25,2728.8,1,High-Value Loyal
15571.0,12,14,1514.95,3,Mid-Value
15572.0,5,10,1216.37,3,Mid-Value
15573.0,32,5,595.7,3,Mid-Value
15574.0,178,6,568.51,3,Mid-Value
15575.0,620,1,15.55,0,Low-Value Inactive
15576.0,38,1,156.95,3,Mid-Value
15577.0,151,5,202.35999999999999,3,Mid-Value
15578.0,162,1,31.05,3,Mid-Value
15579.0,69,5,533.69,3,Mid-Value
15580.0,377,8,550.17,0,Low-Value Inactive
15581.0,121,38,4670.389999999999,1,High-Value Loyal
15582.0,25,3,105.47,3,Mid-Value
15583.0,376,1,73.26,0,Low-Value Inactive
15584.0,24,6,702.36,3,Mid-Value
15585.0,177,1,70.19,3,Mid-Value
15586.0,593,3,60.04,0,Low-Value Inactive
15587.0,50,7,40.620000000000005,3,Mid-Value
15588.0,678,1,24.15,0,Low-Value Inactive
15589.0,256,3,106.99000000000001,3,Mid-Value
15590.0,382,5,219.96,0,Low-Value Inactive
15591.0,583,3,31.950000000000003,0,Low-Value Inactive
15592.0,47,1,37.550000000000004,3,Mid-Value
15593.0,71,1,16.65,3,Mid-Value
15594.0,16,5,325.37,3,Mid-Value
15595.0,488,1,8.8,0,Low-Value Inactive
15596.0,101,9,617.76,3,Mid-Value
15597.0,35,2,83.9,3,Mid-Value
15598.0,53,2,78.82,3,Mid-Value
15599.0,27,3,161.57,3,Mid-Value
15600.0,428,4,253.09,0,Low-Value Inactive
15601.0,11,30,2085.66,1,High-Value Loyal
15602.0,8,16,317.78000000000003,3,Mid-Value
15603.0,79,2,3.51,3,Mid-Value
15604.0,52,1,26.240000000000002,3,Mid-Value
15605.0,36,9,469.24,3,Mid-Value
15606.0,61,17,565.21,3,Mid-Value
15607.0,337,9,254.65,0,Low-Value Inactive
15608.0,28,5,289.02,3,Mid-Value
15609.0,184,1,71.14,3,Mid-Value
15610.0,52,1,11.24,3,Mid-Value
15611.0,10,26,575.43,3,Mid-Value
15612.0,36,2,36.85,3,Mid-Value
15613.0,610,1,46.18,0,Low-Value Inactive
15614.0,438,4,275.74,0,Low-Value Inactive
15615.0,10,47,2282.92,1,High-Value Loyal
15616.0,438,1,91.09,0,Low-Value Inactive
15617.0,396,3,134.75,0,Low-Value Inactive
15618.0,33,4,114.791,3,Mid-Value
15619.0,11,1,13.25,3,Mid-Value
15620.0,57,4,447.28,3,Mid-Value
15621.0,4,4,33.06,3,Mid-Value
15622.0,43,17,1543.13,3,Mid-Value
15623.0,141,8,418.22,3,Mid-Value
15624.0,117,4,124.31,3,Mid-Value
15625.0,104,9,244.05,3,Mid-Value
15626.0,75,3,131.17,3,Mid-Value
15627.0,457,2,39.25,0,Low-Value Inactive
15628.0,5,17,756.89,3,Mid-Value
15629.0,450,4,221.7,0,Low-Value Inactive
15630.0,45,3,214.63,3,Mid-Value
15631.0,642,1,87.52,0,Low-Value Inactive
15632.0,16,8,450.22,3,Mid-Value
15633.0,509,13,594.28,0,Low-Value Inactive
15634.0,17,2,124.0,3,Mid-Value
15635.0,396,1,37.7,0,Low-Value Inactive
15636.0,90,4,206.43,3,Mid-Value
15637.0,53,5,125.86,3,Mid-Value
15638.0,379,6,84.4,0,Low-Value Inactive
15639.0,134,3,209.95,3,Mid-Value
15640.0,4,29,2095.75,1,High-Value Loyal
15641.0,105,12,619.0600000000001,3,Mid-Value
15642.0,730,1,2.5,0,Low-Value Inactive
15643.0,192,3,195.79,3,Mid-Value
15644.0,166,4,416.29,3,Mid-Value
15645.0,19,3,227.12,3,Mid-Value
15646.0,158,5,157.94,3,Mid-Value
15647.0,415,1,18.6,0,Low-Value Inactive
15648.0,204,2,108.55,3,Mid-Value
15649.0,336,4,64.95,0,Low-Value Inactive
15650.0,522,2,175.06,0,Low-Value Inactive
15651.0,37,5,124.25,3,Mid-Value
15652.0,91,5,426.54,3,Mid-Value
15653.0,93,2,5.4399999999999995,3,Mid-Value
15654.0,9,2,64.49,3,Mid-Value
15655.0,243,1,105.13,3,Mid-Value
15656.0,45,4,207.32999999999998,3,Mid-Value
15657.0,23,1,1.25,3,Mid-Value
15658.0,190,8,534.96,3,Mid-Value
15659.0,44,3,118.68,3,Mid-Value
15660.0,25,15,343.06,3,Mid-Value
15661.0,317,8,118.64,0,Low-Value Inactive
15662.0,661,2,45.4,0,Low-Value Inactive
15663.0,106,1,22.59,3,Mid-Value
15664.0,51,4,204.73,3,Mid-Value
15665.0,168,5,641.1,3,Mid-Value
15666.0,472,2,136.73,0,Low-Value Inactive
15667.0,40,1,20.22,3,Mid-Value
15668.0,218,1,1.06,3,Mid-Value
15669.0,40,4,106.0,3,Mid-Value
15670.0,297,2,74.45,0,Low-Value Inactive
15671.0,19,7,188.47,3,Mid-Value
15672.0,725,1,20.65,0,Low-Value Inactive
15673.0,88,9,731.79,3,Mid-Value
15674.0,73,13,1482.21,3,Mid-Value
15675.0,81,4,112.46,3,Mid-Value
15676.0,19,3,645.56,3,Mid-Value
15677.0,49,3,253.66,3,Mid-Value
15678.0,53,3,263.92,3,Mid-Value
15679.0,24,4,121.48,3,Mid-Value
15680.0,9,10,702.52,3,Mid-Value
15681.0,25,14,252.94,3,Mid-Value
15682.0,599,2,53.53,0,Low-Value Inactive
15683.0,117,2,62.77,3,Mid-Value
15684.0,547,3,54.05,0,Low-Value Inactive
15685.0,450,1,29.970000000000002,0,Low-Value Inactive
15686.0,420,1,1.25,0,Low-Value Inactive
15687.0,9,9,705.21,3,Mid-Value
15688.0,419,1,64.37,0,Low-Value Inactive
15689.0,120,3,85.59,3,Mid-Value
15690.0,4,2,12.98,3,Mid-Value
15691.0,252,4,47.4,3,Mid-Value
15692.0,28,1,22.85,3,Mid-Value
15693.0,659,1,1.25,0,Low-Value Inactive
15694.0,1,24,650.22,3,Mid-Value
15695.0,267,4,231.26,0,Low-Value Inactive
15696.0,33,13,1038.51,3,Mid-Value
15697.0,690,1,48.25,0,Low-Value Inactive
15698.0,624,1,1.9,0,Low-Value Inactive
15699.0,18,1,111.25999999999999,3,Mid-Value
15700.0,172,2,252.28,3,Mid-Value
15701.0,2,4,684.52,3,Mid-Value
15702.0,476,2,102.48,0,Low-Value Inactive
15703.0,265,1,14.65,0,Low-Value Inactive
15704.0,140,6,648.17,3,Mid-Value
15705.0,201,1,36.3,3,Mid-Value
15706.0,64,4,281.94,3,Mid-Value
15707.0,35,4,464.24,3,Mid-Value
15708.0,41,9,1400.47,3,Mid-Value
15709.0,284,2,124.69999999999999,0,Low-Value Inactive
15710.0,417,1,270.98,0,Low-Value Inactive
15711.0,557,2,84.45,0,Low-Value Inactive
15712.0,9,12,648.19,3,Mid-Value
15713.0,143,4,223.82,3,Mid-Value
15714.0,12,5,141.19,3,Mid-Value
15715.0,556,5,155.36,0,Low-Value Inactive
15716.0,146,11,770.5600000000001,3,Mid-Value
15717.0,234,5,81.35,3,Mid-Value
15718.0,540,1,90.92,0,Low-Value Inactive
15719.0,33,31,4286.9800000000005,1,High-Value Loyal
15720.0,24,2,420.27,3,Mid-Value
15721.0,12,1,174.37,3,Mid-Value
15722.0,36,11,639.35,3,Mid-Value
15723.0,365,4,341.99,0,Low-Value Inactive
15724.0,201,3,53.15,3,Mid-Value
15725.0,15,1,84.84,3,Mid-Value
15726.0,390,1,111.28,0,Low-Value Inactive
15727.0,17,15,2446.91,3,Mid-Value
15728.0,380,2,49.6,0,Low-Value Inactive
15729.0,213,3,52.95,3,Mid-Value
15730.0,66,5,339.54,3,Mid-Value
15731.0,554,1,8.9,0,Low-Value Inactive
15732.0,212,10,218.54,3,Mid-Value
15733.0,283,1,43.5,0,Low-Value Inactive
15734.0,115,4,494.04,3,Mid-Value
15735.0,421,1,61.3,0,Low-Value Inactive
15736.0,435,2,327.83,0,Low-Value Inactive
15737.0,15,8,273.05,3,Mid-Value
15738.0,19,41,975.08,1,High-Value Loyal
15739.0,66,1,20.19,3,Mid-Value
15740.0,49,1,22.25,3,Mid-Value
15741.0,458,2,48.44,0,Low-Value Inactive
15742.0,619,1,145.17,0,Low-Value Inactive
15743.0,16,4,403.68,3,Mid-Value
15744.0,78,1,0.8699999999999999,3,Mid-Value
15745.0,19,4,266.74,3,Mid-Value
15746.0,134,1,41.54,3,Mid-Value
15747.0,13,9,518.04,3,Mid-Value
15748.0,40,3,129.06,3,Mid-Value
15749.0,235,3,30.439999999999998,3,Mid-Value
15750.0,3,18,1712.181,3,Mid-Value
15751.0,461,11,622.43,0,Low-Value Inactive
15752.0,40,9,1111.78,3,Mid-Value
15753.0,305,1,0.55,0,Low-Value Inactive
15754.0,51,9,473.25,3,Mid-Value
15755.0,10,17,1020.79,3,Mid-Value
15756.0,61,4,470.68,3,Mid-Value
15757.0,66,6,710.52,3,Mid-Value
15758.0,25,1,39.85,3,Mid-Value
15759.0,218,7,80.29,3,Mid-Value
15760.0,631,2,13916.34,1,High-Value Loyal
15761.0,443,1,36.45,0,Low-Value Inactive
15762.0,65,2,148.07,3,Mid-Value
15763.0,32,2,406.22,3,Mid-Value
15764.0,88,8,690.68,3,Mid-Value
15765.0,667,1,67.39,0,Low-Value Inactive
